781,-532.899126984127,280,2265,43
782,-399.5838389680495,336,2266,42
783,-585.1252775002774,367,2254,51
784,-288.12488184330306,348,2253,43
785,-514.0923331463132,570,2275,60
786,-486.41479117287935,399,2293,45
787,-630.9536843953587,293,2256,45
788,-496.0936064805326,275,2259,35
789,-463.8605659390491,343,2251,43
790,-358.39377104377104,223,2269,37
791,-555.1437867829812,455,2273,49
792,-417.4773170384154,304,2266,35
793,-463.2978077478077,201,2259,35
794,-431.03919552669555,266,2267,34
795,-431.80424852924847,208,2263,40
796,-422.33452787680733,365,2256,42
797,-527.0692819416402,389,2250,43
798,-432.799333999334,362,2251,43
799,-772.1956349206349,245,2280,46
800,-553.6261198945982,368,2251,51
801,-404.15551948051956,233,2254,39
802,-369.2051948051949,334,2270,41
803,-552.9412698412698,335,2250,44
804,-410.2567927170867,244,2257,42
805,-517.0814033189033,250,2270,39
806,-426.69258796758794,367,2254,58
807,-403.35989190548014,505,2286,51
808,-461.7985177704992,290,2253,50
809,-532.5749601275916,352,2263,41
810,-335.68876595082475,580,2298,58
811,-669.2983320600969,189,2257,47
812,-410.41227824463107,306,2250,42
813,-413.4003938765128,460,2254,58
814,-600.4959096459096,296,2276,48
815,-372.58813131313127,181,2270,34
816,-583.0805790462766,371,2250,54
817,-587.2874861572536,401,2252,47
818,-622.3137362637362,340,2296,44
819,-452.2023347266769,292,2295,42
820,-536.7375901875903,179,2261,35
821,-615.3096681096681,289,2251,45
822,-398.6193699317539,370,2254,44
823,-399.46837051837053,138,2295,23
824,-442.2070124141091,255,2252,36
825,-477.8093684093684,503,2296,51
826,-571.792156862745,278,2250,47
827,-663.836144030262,425,2270,55
828,-513.0636002886004,353,2266,52
829,-295.7621916796605,403,2269,43
830,-461.5063603063603,224,2256,40
831,-457.75454935454934,326,2250,40
832,-563.366186299081,454,2252,45
833,-356.0061959282547,298,2254,40
834,-440.6278535084987,271,2250,36
835,-604.6911616161616,294,2290,38
836,-488.5352897102897,251,2250,43
837,-702.5916708291707,421,2253,47
838,-396.363974100612,250,2261,37
839,-518.4871961371962,264,2258,46
840,-600.452208249267,527,2259,56
841,-466.64884004884004,439,2251,62
842,-404.9540616246498,209,2253,27
843,-484.26319966583117,248,2292,39
844,-651.0109447573097,566,2269,56
845,-609.3567273228563,329,2256,55
846,-509.4308554190907,246,2252,46
847,-446.8898569023567,346,2254,48
848,-498.11771284271276,191,2251,46
849,-431.7329670329671,176,2257,36
850,-408.0294313032803,498,2251,45
851,-397.66549520299526,208,2256,32
852,-558.316774891775,450,2251,56
853,-515.4354320516086,342,2251,42
854,-325.5258602508603,332,2251,37
855,-376.53977133977133,287,2267,36
856,-348.0670995670995,326,2254,43
857,-614.843253968254,267,2256,43
858,-549.9816715766766,449,2266,49
859,-535.7730374200964,432,2295,49
860,-436.5904351485873,324,2257,38
861,-447.7917027417028,239,2296,37
862,-640.5604172854173,395,2272,52
863,-440.9027985902985,342,2268,42
864,-483.8161310911311,312,2256,46
865,-464.21019753003253,429,2251,53
866,-605.9643282156441,272,2290,42
867,-515.6166666666666,298,2253,45
868,-372.3162779257206,330,2250,39
869,-555.6878709454796,410,2251,52
870,-478.06123329228257,395,2253,54
871,-537.3014211278916,384,2250,46
872,-404.8881277716316,372,2250,55
873,-493.8048673548674,180,2271,35
874,-384.4858455433455,342,2253,41
875,-603.468795093795,386,2257,64
876,-587.5165755297335,231,2290,41
877,-709.7579836829836,264,2283,53
878,-533.9234598734597,357,2257,40
879,-561.0978634523372,330,2260,44
880,-344.14395487553384,247,2253,35
881,-282.315136958558,352,2291,43
882,-486.9940115440115,195,2251,39
883,-670.6379385320561,266,2290,46
884,-498.31893154127204,426,2293,48
885,-620.0598193473193,243,2288,56
886,-543.6757922632922,194,2251,32
887,-717.411507936508,324,2296,48
888,-562.1195198592259,336,2253,55
889,-531.5209928959929,332,2293,53
890,-490.1021969044028,230,2279,28
891,-522.6964462952506,311,2253,49
892,-634.1691197691198,237,2251,46
893,-533.0345786222722,408,2290,52
894,-486.91471028971023,227,2261,43
895,-405.1145830261929,190,2258,33
896,-438.99708721326374,365,2250,37
897,-652.1812330643211,434,2253,55
898,-414.03183232889126,361,2250,55
899,-453.2816616390147,226,2251,31
900,-413.4458252531782,358,2257,63
901,-401.4108891712153,231,2268,36
902,-396.841850943701,427,2283,47
903,-600.0654429634693,317,2250,43
904,-365.85548911872434,197,2253,30
905,-347.9969910808146,457,2259,51
906,-460.68393251399436,525,2252,48
907,-353.46792717086834,499,2259,51
908,-441.06428752407015,425,2256,52
909,-426.0334500466853,351,2251,55
910,-502.58780247530245,292,2250,49
911,-380.2125547654959,568,2251,58
912,-417.4238096870449,264,2251,39
913,-337.9167059247941,433,2291,44
914,-488.7002898374415,271,2286,45
915,-397.1811333111333,222,2250,30
916,-295.3333735708735,199,2251,29
917,-547.7560606060606,224,2283,51
918,-620.8654623154623,473,2292,61
919,-517.9531302031303,269,2250,46
920,-495.48217338217347,315,2250,44
921,-409.11424327306673,371,2251,53
922,-789.3474980901451,184,2250,40
923,-387.89471863705614,394,2252,48
924,-316.36806110556114,204,2254,27
925,-669.6982395674502,477,2301,53
926,-448.9165902810639,272,2253,40
927,-502.1690476190476,212,2251,39
928,-416.65938578329883,300,2289,41
929,-661.2338846660585,401,2291,56
930,-470.61485635279746,406,2257,43
931,-404.367390942391,327,2257,40
932,-328.43053613053615,478,2253,55
933,-537.4072416713722,260,2258,44
934,-406.45363247863247,195,2267,37
935,-627.9431372549019,308,2255,52
936,-444.0984681984683,207,2254,33
937,-418.957565094042,239,2291,39
938,-277.4448876123877,339,2255,40
939,-401.56777183956814,289,2254,41
940,-443.9380570409983,212,2252,33
941,-655.7112129700364,265,2250,44
942,-415.7425589030851,259,2278,46
943,-585.7020423792966,409,2252,52
944,-424.57447691197683,261,2254,38
945,-745.7353240441474,449,2251,58
946,-378.02725702659916,415,2258,55
947,-626.5973415473414,226,2253,40
948,-558.4781107781108,365,2253,56
949,-392.924007936508,298,2252,47
950,-454.43001720501724,515,2293,50
951,-352.8245143745144,289,2254,42
952,-495.0887112887113,294,2268,38
953,-756.4579004329006,369,2274,59
954,-382.77493565086434,438,2284,57
955,-503.8572727272727,480,2267,58
956,-548.2362588961428,380,2285,61
957,-362.5120959449906,365,2257,40
958,-564.942181266446,277,2252,37
959,-603.966017042203,367,2280,53
960,-523.224302177011,459,2250,58
961,-498.28650442181845,374,2250,48
962,-747.2290126540126,255,2262,48
963,-659.6218101343101,349,2252,45
964,-529.0386173767752,221,2273,34
965,-386.4148205023204,258,2252,38
966,-314.3826007326006,361,2251,46
967,-298.64434941052593,282,2251,41
968,-462.5455433455434,281,2258,58
969,-545.9575163398692,286,2250,42
970,-409.4095326095326,290,2277,42
971,-327.90115381929894,317,2251,41
972,-353.51670022387987,566,2279,44
973,-346.540972468755,615,2297,57
974,-410.8464298859035,340,2289,50
975,-460.59244089244095,224,2250,46
976,-480.4095824120215,611,2259,56
977,-497.1239804828815,350,2290,51
978,-406.992316017316,138,2255,28
979,-499.87903297682703,216,2275,38
980,-553.4431718500797,303,2252,43
981,-461.46785714285704,217,2254,48
982,-646.9055837598036,370,2277,55
983,-502.34782880518185,422,2256,56
984,-539.2203425229741,172,2276,32
985,-618.2456885706883,315,2254,51
986,-552.4757007053834,407,2252,55
987,-465.0901435425748,340,2296,45
988,-463.74237437399205,294,2258,45
989,-674.8862724994303,251,2285,45
990,-750.5622516372517,369,2253,57
991,-596.1301561728031,429,2276,58
992,-456.2120765400176,273,2250,36
993,-355.7308441558442,254,2277,33
994,-350.06518016297423,340,2265,41
995,-441.76529317565905,325,2257,44
996,-581.9645021645022,219,2259,53
997,-409.03471479500894,301,2252,40
998,-420.996904397899,424,2251,50
999,-380.2124680874681,175,2259,33
